,,,,,,,Daily Price Arrival Report-07-11-2025 to 21-08-2026 for Maharashtra,,,,,,
State/UT,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,590.00","2,660.00","2,625.00",Rs./Quintal,12.50,Metric Tonnes,28-07-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,415.00","2,210.00",Rs./Quintal,65.00,Metric Tonnes,28-03-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,100.00","2,420.00","2,230.00",Rs./Quintal,23.00,Metric Tonnes,28-02-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,440.00","2,435.00",Rs./Quintal,2.50,Metric Tonnes,27-12-2025
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,500.00","2,465.00",Rs./Quintal,2.50,Metric Tonnes,27-11-2025
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,590.00","2,650.00","2,620.00",Rs./Quintal,25.00,Metric Tonnes,27-07-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,435.00","2,120.00",Rs./Quintal,20.00,Metric Tonnes,27-06-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,375.00","2,190.00",Rs./Quintal,20.00,Metric Tonnes,27-05-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,420.00","2,210.00",Rs./Quintal,50.00,Metric Tonnes,27-04-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,100.00","2,500.00","2,300.00",Rs./Quintal,100.00,Metric Tonnes,27-03-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,150.00","2,400.00","2,275.00",Rs./Quintal,60.00,Metric Tonnes,27-02-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,700.00","2,565.00",Rs./Quintal,3.00,Metric Tonnes,27-01-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,440.00","2,435.00",Rs./Quintal,2.50,Metric Tonnes,26-12-2025
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,525.00","2,480.00",Rs./Quintal,0.60,Metric Tonnes,26-11-2025
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,360.00","2,180.00",Rs./Quintal,50.00,Metric Tonnes,26-05-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,150.00","2,400.00","2,275.00",Rs./Quintal,45.00,Metric Tonnes,26-02-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,450.00","2,440.00",Rs./Quintal,1.50,Metric Tonnes,25-11-2025
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,395.00","2,200.00",Rs./Quintal,15.00,Metric Tonnes,25-06-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,370.00","2,185.00",Rs./Quintal,30.00,Metric Tonnes,25-05-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,400.00","2,200.00",Rs./Quintal,65.00,Metric Tonnes,25-04-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,580.00","2,290.00",Rs./Quintal,105.00,Metric Tonnes,25-03-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,250.00","2,400.00","2,325.00",Rs./Quintal,50.00,Metric Tonnes,25-02-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,300.00","2,420.00","2,360.00",Rs./Quintal,2.00,Metric Tonnes,24-12-2025
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,525.00","2,480.00",Rs./Quintal,3.50,Metric Tonnes,24-11-2025
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,590.00","2,645.00","2,620.00",Rs./Quintal,25.00,Metric Tonnes,24-07-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,385.00","2,195.00",Rs./Quintal,20.00,Metric Tonnes,24-06-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,050.00","2,400.00","2,225.00",Rs./Quintal,65.00,Metric Tonnes,24-03-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,500.00","2,465.00",Rs./Quintal,65.00,Metric Tonnes,24-02-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,300.00","2,420.00","2,360.00",Rs./Quintal,1.50,Metric Tonnes,23-12-2025
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,100.00","2,420.00","2,260.00",Rs./Quintal,23.50,Metric Tonnes,23-05-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,110.00","2,424.00","2,270.00",Rs./Quintal,169.00,Metric Tonnes,23-03-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,515.00","2,475.00",Rs./Quintal,2.50,Metric Tonnes,23-01-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,435.00","2,620.00","2,530.00",Rs./Quintal,2.00,Metric Tonnes,22-12-2025
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,500.00","2,465.00",Rs./Quintal,0.60,Metric Tonnes,22-11-2025
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,545.00","2,275.00",Rs./Quintal,10.00,Metric Tonnes,22-07-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,415.00","2,210.00",Rs./Quintal,17.50,Metric Tonnes,22-06-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,390.00","2,195.00",Rs./Quintal,24.00,Metric Tonnes,22-05-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,100.00","2,450.00","2,275.00",Rs./Quintal,20.00,Metric Tonnes,22-04-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,535.00","2,485.00",Rs./Quintal,2.00,Metric Tonnes,22-01-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,465.00","2,450.00",Rs./Quintal,2.00,Metric Tonnes,21-11-2025
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,200.00","2,575.00","2,390.00",Rs./Quintal,17.50,Metric Tonnes,21-07-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,435.00","2,220.00",Rs./Quintal,45.00,Metric Tonnes,21-05-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,410.00","2,205.00",Rs./Quintal,50.00,Metric Tonnes,21-04-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,505.00","2,470.00",Rs./Quintal,1.50,Metric Tonnes,21-01-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,505.00","2,470.00",Rs./Quintal,1.50,Metric Tonnes,20-11-2025
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,200.00","2,575.00","2,390.00",Rs./Quintal,4.50,Metric Tonnes,20-08-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,555.00","2,280.00",Rs./Quintal,12.50,Metric Tonnes,20-07-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,375.00","2,190.00",Rs./Quintal,10.00,Metric Tonnes,20-06-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,435.00","2,220.00",Rs./Quintal,27.50,Metric Tonnes,20-05-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,100.00","2,580.00","2,340.00",Rs./Quintal,70.00,Metric Tonnes,20-04-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,200.00","2,424.00","2,315.00",Rs./Quintal,20.00,Metric Tonnes,20-02-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,500.00","2,465.00",Rs./Quintal,1.50,Metric Tonnes,20-01-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,460.00","2,445.00",Rs./Quintal,3.00,Metric Tonnes,19-11-2025
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,590.00","2,645.00","2,620.00",Rs./Quintal,6.00,Metric Tonnes,19-08-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,320.00","2,160.00",Rs./Quintal,5.50,Metric Tonnes,19-06-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,480.00","2,240.00",Rs./Quintal,40.00,Metric Tonnes,19-05-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,465.00","2,450.00",Rs./Quintal,0.80,Metric Tonnes,19-01-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,590.00","2,675.00","2,635.00",Rs./Quintal,20.00,Metric Tonnes,18-08-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,300.00","2,555.00","2,430.00",Rs./Quintal,1.00,Metric Tonnes,18-07-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,345.00","2,175.00",Rs./Quintal,10.00,Metric Tonnes,18-06-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,460.00","2,230.00",Rs./Quintal,40.00,Metric Tonnes,18-05-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,390.00","2,195.00",Rs./Quintal,44.00,Metric Tonnes,18-04-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,300.00","2,200.00",Rs./Quintal,190.00,Metric Tonnes,18-03-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,490.00","2,460.00",Rs./Quintal,20.00,Metric Tonnes,18-02-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,435.00","2,480.00","2,460.00",Rs./Quintal,2.50,Metric Tonnes,17-12-2025
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,525.00","2,480.00",Rs./Quintal,1.50,Metric Tonnes,17-11-2025
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,050.00","2,565.00","2,310.00",Rs./Quintal,17.50,Metric Tonnes,17-07-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,350.00","2,175.00",Rs./Quintal,15.00,Metric Tonnes,17-06-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,410.00","2,205.00",Rs./Quintal,65.00,Metric Tonnes,17-04-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,300.00","2,150.00",Rs./Quintal,230.00,Metric Tonnes,17-03-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,470.00","2,450.00",Rs./Quintal,6.50,Metric Tonnes,17-02-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,435.00","2,505.00","2,470.00",Rs./Quintal,2.50,Metric Tonnes,16-12-2025
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,515.00","2,260.00",Rs./Quintal,10.00,Metric Tonnes,16-07-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,350.00","2,175.00",Rs./Quintal,20.00,Metric Tonnes,16-06-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,430.00","2,215.00",Rs./Quintal,25.00,Metric Tonnes,16-05-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,460.00","2,230.00",Rs./Quintal,40.00,Metric Tonnes,16-04-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,300.00","2,150.00",Rs./Quintal,230.00,Metric Tonnes,16-03-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,250.00","2,400.00","2,325.00",Rs./Quintal,5.00,Metric Tonnes,16-02-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,350.00","2,400.00","2,375.00",Rs./Quintal,0.90,Metric Tonnes,16-01-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,465.00","2,450.00",Rs./Quintal,5.00,Metric Tonnes,15-11-2025
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,540.00","2,270.00",Rs./Quintal,12.50,Metric Tonnes,15-07-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,340.00","2,170.00",Rs./Quintal,17.50,Metric Tonnes,15-06-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,390.00","2,195.00",Rs./Quintal,25.00,Metric Tonnes,15-05-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,100.00","2,485.00","2,295.00",Rs./Quintal,56.00,Metric Tonnes,15-04-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,500.00","2,465.00",Rs./Quintal,1.50,Metric Tonnes,15-01-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,525.00","2,480.00",Rs./Quintal,5.00,Metric Tonnes,14-11-2025
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,200.00","2,580.00","2,390.00",Rs./Quintal,6.00,Metric Tonnes,14-08-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,530.00","2,265.00",Rs./Quintal,12.50,Metric Tonnes,14-07-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,425.00","2,215.00",Rs./Quintal,25.00,Metric Tonnes,14-05-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,280.00","2,140.00",Rs./Quintal,106.00,Metric Tonnes,14-03-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,435.00","2,540.00","2,490.00",Rs./Quintal,1.50,Metric Tonnes,14-01-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,550.00","2,490.00",Rs./Quintal,5.00,Metric Tonnes,13-11-2025
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,200.00","2,580.00","2,390.00",Rs./Quintal,8.00,Metric Tonnes,13-08-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,515.00","2,260.00",Rs./Quintal,15.50,Metric Tonnes,13-07-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,345.00","2,175.00",Rs./Quintal,17.50,Metric Tonnes,13-06-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,405.00","2,205.00",Rs./Quintal,25.00,Metric Tonnes,13-05-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,100.00","2,525.00","2,315.00",Rs./Quintal,90.00,Metric Tonnes,13-04-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,315.00","2,160.00",Rs./Quintal,110.00,Metric Tonnes,13-03-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,535.00","2,485.00",Rs./Quintal,2.00,Metric Tonnes,13-01-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,500.00","2,465.00",Rs./Quintal,1.50,Metric Tonnes,12-12-2025
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,650.00","2,540.00",Rs./Quintal,5.00,Metric Tonnes,12-11-2025
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,590.00","2,630.00","2,610.00",Rs./Quintal,7.50,Metric Tonnes,12-08-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,345.00","2,175.00",Rs./Quintal,17.50,Metric Tonnes,12-06-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,440.00","2,220.00",Rs./Quintal,70.00,Metric Tonnes,12-05-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,505.00","2,470.00",Rs./Quintal,5.00,Metric Tonnes,12-02-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,550.00","2,440.00",Rs./Quintal,0.70,Metric Tonnes,12-01-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,450.00","2,440.00",Rs./Quintal,1.00,Metric Tonnes,11-12-2025
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,200.00","2,580.00","2,390.00",Rs./Quintal,17.00,Metric Tonnes,11-08-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,570.00","2,285.00",Rs./Quintal,10.00,Metric Tonnes,11-07-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,315.00","2,160.00",Rs./Quintal,15.00,Metric Tonnes,11-06-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,465.00","2,235.00",Rs./Quintal,40.00,Metric Tonnes,11-05-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,155.00","2,200.00","2,180.00",Rs./Quintal,0.60,Metric Tonnes,11-02-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,435.00","2,495.00","2,465.00",Rs./Quintal,2.50,Metric Tonnes,10-12-2025
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,590.00","2,600.00","2,595.00",Rs./Quintal,12.50,Metric Tonnes,10-08-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,100.00","2,515.00","2,310.00",Rs./Quintal,11.00,Metric Tonnes,10-07-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,340.00","2,170.00",Rs./Quintal,15.00,Metric Tonnes,10-06-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,100.00","2,405.00","2,255.00",Rs./Quintal,80.00,Metric Tonnes,10-04-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,370.00","2,185.00",Rs./Quintal,130.00,Metric Tonnes,10-03-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,500.00","2,465.00",Rs./Quintal,0.90,Metric Tonnes,10-01-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,435.00","2,565.00","2,500.00",Rs./Quintal,2.00,Metric Tonnes,09-12-2025
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,495.00","2,250.00",Rs./Quintal,12.50,Metric Tonnes,09-07-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,345.00","2,175.00",Rs./Quintal,12.50,Metric Tonnes,09-06-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,440.00","2,220.00",Rs./Quintal,20.00,Metric Tonnes,09-05-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,590.00","2,700.00","2,645.00",Rs./Quintal,90.00,Metric Tonnes,09-04-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"1,900.00","2,310.00","2,105.00",Rs./Quintal,220.00,Metric Tonnes,09-03-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,200.00","2,350.00","2,275.00",Rs./Quintal,0.60,Metric Tonnes,09-02-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,450.00","2,440.00",Rs./Quintal,2.00,Metric Tonnes,09-01-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,475.00","2,455.00",Rs./Quintal,2.00,Metric Tonnes,08-12-2025
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,200.00","2,580.00","2,390.00",Rs./Quintal,2.50,Metric Tonnes,08-08-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,505.00","2,255.00",Rs./Quintal,8.00,Metric Tonnes,08-07-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,325.00","2,165.00",Rs./Quintal,30.00,Metric Tonnes,08-06-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,420.00","2,210.00",Rs./Quintal,50.00,Metric Tonnes,08-05-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,100.00","2,515.00","2,310.00",Rs./Quintal,92.50,Metric Tonnes,08-04-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,300.00","2,355.00","2,330.00",Rs./Quintal,3.00,Metric Tonnes,08-01-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,655.00","2,545.00",Rs./Quintal,6.00,Metric Tonnes,07-11-2025
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,590.00","2,645.00","2,620.00",Rs./Quintal,10.00,Metric Tonnes,07-08-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,535.00","2,270.00",Rs./Quintal,15.00,Metric Tonnes,07-07-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,440.00","2,220.00",Rs./Quintal,50.00,Metric Tonnes,07-05-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,475.00","2,240.00",Rs./Quintal,170.00,Metric Tonnes,07-04-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,515.00","2,475.00",Rs./Quintal,90.00,Metric Tonnes,07-03-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,480.00","2,455.00",Rs./Quintal,0.60,Metric Tonnes,07-01-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,435.00","2,550.00","2,500.00",Rs./Quintal,2.00,Metric Tonnes,06-12-2025
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,590.00","2,605.00","2,600.00",Rs./Quintal,17.50,Metric Tonnes,06-08-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,535.00","2,270.00",Rs./Quintal,22.00,Metric Tonnes,06-07-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,270.00","2,135.00",Rs./Quintal,25.00,Metric Tonnes,06-06-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,450.00","2,225.00",Rs./Quintal,45.00,Metric Tonnes,06-05-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"1,900.00","2,300.00","2,100.00",Rs./Quintal,60.00,Metric Tonnes,06-03-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,550.00","2,490.00",Rs./Quintal,1.50,Metric Tonnes,06-02-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,590.00","2,510.00",Rs./Quintal,2.50,Metric Tonnes,05-12-2025
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,590.00","2,665.00","2,630.00",Rs./Quintal,7.00,Metric Tonnes,05-08-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,320.00","2,160.00",Rs./Quintal,27.50,Metric Tonnes,05-06-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,000.00","2,500.00","2,250.00",Rs./Quintal,76.00,Metric Tonnes,05-05-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,450.00","2,440.00",Rs./Quintal,1.50,Metric Tonnes,05-02-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,Non-FAQ,"2,300.00","2,420.00","2,395.00",Rs./Quintal,2.00,Metric Tonnes,05-01-2026
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,555.00","2,490.00",Rs./Quintal,3.00,Metric Tonnes,04-12-2025
Maharashtra,Akola,Murtizapur APMC,Cereals,Wheat,Other,FAQ,"2,590.00","2,635.00","2,615.00",Rs./Quintal,34.00,Metric Tonnes,04-08-2026
